Puunro	X	Y	Hmax	Hmean	h30	h50	h70	h90	p30	p50	p70	p90	puulaji
3903	48851.84	19417.13	19.503	11.780357	9.5504	12.147	13.8234	16.4762	0.085957	0.385532	0.735319	0.940426	lehmus
3905	48848.78	19429.03	17.78	12.024139	9.9222	12.274	13.909	16.5684	0.046385	0.27558	0.579809	0.828104	lehmus
3906	48837.56	19468.13	12.489	7.503382	5.9225	7.0575	8.8088	10.9639	0.123089	0.511468	0.769113	0.952599	lehmus
3912	48827.52	19520.12	14.327	8.65153	7.212	8.421	9.805	12.2997	0.027571	0.291356	0.629657	0.834575	lehmus
3913	48823.61	19529.04	13.82	8.658326	7.4566	8.64	9.9538	11.4942	0.069227	0.32188	0.671046	0.935321	lehmus
3914	48822.29	19537.5	10.399	6.898711	6.0927	6.896	7.6441	8.6833	0.013605	0.170068	0.493197	0.826531	lehmus
3915	48822.22	19545.19	11.429	7.510805	6.1488	6.861	8.7784	10.9312	0.029557	0.243021	0.609195	0.719212	lehmus
3916	48818.61	19553.98	12.738	8.300909	7.112	8.272	9.3765	10.853	0.004076	0.19837	0.495924	0.79212	lehmus
3917	48815.21	19565.56	10.9	7.069801	5.9165	6.8835	8.2055	9.317	0.026549	0.154867	0.517699	0.734513	lehmus
3919	48801.97	19599.86	21.063	8.271194	6.2025	8.2235	9.851	11.5855	0.434066	0.8663	0.978022	0.979853	lehmus
3920	48805.34	19605.88	12.192	7.646943	6.2698	7.4745	8.7895	10.8018	0.051351	0.316216	0.581081	0.818919	lehmus
3921	48801.63	19614.45	10.702	7.178529	6.2992	7.092	8.17	9.3054	0.039306	0.168786	0.521387	0.835838	lehmus
3922	48797.19	19621.02	11.161	6.71106	5.4034	6.5225	7.3867	9.3725	0.09633	0.490826	0.788991	0.958716	lehmus
3923	48797.34	19628.92	12.932	8.322424	6.8516	8.331	9.8196	11.263	0.070221	0.3342	0.643693	0.954486	lehmus
3925	48789.49	19645.97	11.065	5.926381	4.8718	5.604	6.4658	7.2158	0.009524	0.485714	0.866667	0.933333	lehmus
3926	48789.21	19657.66	9.707	7.198665	6.4872	7.33	8.1084	8.7904	0	0.075067	0.168901	0.450402	lehmus
3927	48787.09	19664.56	14.063	9.419619	7.437	9.643	10.939	12.5434	0.011461	0.277937	0.441261	0.730659	lehmus
3928	48785.21	19672.92	12.424	8.900521	7.588	9.0695	10.2337	11.2719	0.002564	0.089744	0.312821	0.576923	lehmus
3929	48781.69	19683.38	13.847	8.575145	6.6819	8.08	10.2895	12.4747	0.084112	0.469626	0.679907	0.890187	lehmus
3930	48779.91	19691.29	15.715	9.826194	7.5	9.732	12.0678	13.733	0.081494	0.417657	0.636672	0.925297	lehmus
3931	48775.8	19701.2	11.801	8.783566	7.837	8.4925	10.403	11.3035	0	0.088496	0.181416	0.561947	lehmus
3935	48667.84	19653.59	9.239	6.42029	5.6088	6.3315	7.3539	8.2373	0	0.101449	0.369565	0.637681	lehmus
3936	48695.39	19684.13	21.782	7.291762	6.1605	7.3485	8.0215	9.752	0.663934	0.994536	0.994536	0.994536	lehmus
3937	48704.29	19686.35	8.762	5.824615	5.149	5.713	6.4592	7.4014	0.003891	0.136187	0.474708	0.801556	lehmus
3938	48710.4	19696.27	22.103	6.873641	5.9377	6.81	7.8287	8.853	0.647727	0.997727	0.997727	0.997727	lehmus
3939	48720.17	19702.73	10.795	5.889018	4.7788	5.213	5.7802	10.3676	0.087719	0.631579	0.859649	0.859649	lehmus
3941	48751.71	19699.73	11.787	7.332767	5.8418	7.235	8.5948	10.1468	0.088353	0.349398	0.570281	0.791165	lehmus
3942	48745.93	19694.94	11.21	7.095272	5.744	6.694	8.5168	9.8686	0.093897	0.469484	0.680751	0.934272	lehmus
3943	48737.17	19682.47	14.151	6.663014	5.4984	6.175	6.9096	9.314	0.185915	0.743662	0.898592	0.977465	lehmus
3944	48723.52	19676.67	12.039	7.016768	6.03	6.945	7.582	9.085	0.01107	0.350554	0.793358	0.922509	lehmus
3945	48711.59	19664.97	7.455	5.438221	4.8006	5.167	6.2576	6.582	0	0.052632	0.273684	0.526316	lehmus
3946	48681.37	19640.12	21.932	7.165054	5.5814	6.966	8.1538	10.37	0.58194	0.939799	0.996656	0.996656	lehmus
3948	48671.26	19631.54	12.154	6.671396	5.5828	6.5895	7.5334	9.0206	0.216981	0.581761	0.886792	0.971698	lehmus
3949	48665.64	19627.86	11.222	6.647571	5.1164	6.694	7.5908	9.4362	0.181818	0.467085	0.755486	0.952978	lehmus
3951	48657.87	19621.19	11.465	6.465117	5.055	6.191	7.2636	9.5661	0.265517	0.582759	0.810345	0.965517	lehmus
3952	48649.48	19613.59	12.272	6.960653	5.259	6.247	8.2766	10.5226	0.207595	0.556962	0.792405	0.926582	lehmus
3953	48649.37	19607.58	23.919	7.509792	5.2903	6.8045	8.595	10.9399	0.69378	0.971292	0.980861	0.980861	lehmus
3954	48641.88	19607.25	12.671	7.201074	5.4075	7.187	8.9514	10.2902	0.28022	0.516484	0.793956	0.96978	lehmus
3955	48642.31	19600.34	23.632	8.830961	6.0794	7.9185	9.8663	12.2538	0.555556	0.924731	0.9319	0.9319	lehmus
3956	48637.77	19596.33	23.337	6.588986	5.506	6.161	7.5046	9.2142	0.820041	0.989775	0.989775	0.989775	lehmus
3957	48622	19565.7	9.224	4.811504	3.9266	4.739	5.4532	7.0654	0.349296	0.732394	0.892958	0.983099	lehmus
3964	48715.03	19564.41	7.363	4.73	3.9878	4.52	5.2434	6.4222	0.080808	0.393939	0.656566	0.838384	lehmus
3965	48736.3	19571.21	7.752	4.784187	3.9187	4.898	5.6839	6.6097	0.278846	0.485577	0.798077	0.951923	lehmus
3966	48752.72	19576.91	10.739	5.275881	4.115	4.932	6.051	7.428	0.363985	0.693487	0.904215	0.969349	lehmus
3967	48774.34	19581.92	7.408	4.740345	4.0105	4.525	5.432	6.211	0.10473	0.486486	0.706081	0.945946	lehmus
3968	48793.19	19587.61	8.496	5.534023	4.719	5.5505	6.419	7.4285	0.153179	0.33815	0.66185	0.884393	lehmus
3970	48669.5	19456.23	10.524	6.333952	5.01	6.092	7.186	8.835	0.074844	0.471933	0.72973	0.927235	lehmus
3971	48657.94	19455.12	13.953	8.031145	6.551	8.133	9.3532	11.1608	0.151111	0.457778	0.841481	0.967407	lehmus
3972	48647.39	19457.34	9.697	5.607252	4.5768	5.299	6.2428	8.0514	0.246246	0.627628	0.834835	0.957958	lehmus
3973	48638.16	19459.01	11.187	6.200155	4.8823	5.782	7.4282	9.3866	0.283105	0.616438	0.792237	0.968037	lehmus
3974	48627.19	19460.22	19.616	11.7836	9.467	11.949	13.5581	16.6388	0.08463	0.392023	0.746109	0.955253	lehmus
3975	48617.77	19461.33	18.089	10.541434	9.122	11.2195	13.403	15.3113	0.229862	0.329077	0.633595	0.946955	lehmus
3976	48609.02	19462.12	20.863	13.451721	11.2548	13.049	16.5946	18.616	0.083568	0.295775	0.569953	0.894836	lehmus
3977	48597.92	19462.21	22.515	12.726704	10.4622	12.342	15.767	18.7016	0.194794	0.493716	0.760323	0.956014	lehmus
3978	48586.54	19465.23	19.849	13.186496	11.1525	13.788	16.145	17.913	0.101983	0.269122	0.542493	0.903683	lehmus
3979	48580.99	19471.24	22.045	11.399929	9.3378	11.277	13.1708	15.7712	0.177093	0.545374	0.881057	0.970925	lehmus
3980	48643.17	19442.42	11.592	6.797511	5.4226	7.265	8.5886	9.7184	0.21614	0.467368	0.719298	0.96	lehmus
3981	48642.29	19436.18	11.441	6.904361	5.8452	6.801	8.2516	9.969	0.193103	0.471264	0.763218	0.924138	lehmus
3982	48642.52	19430.39	9.604	5.626478	4.5725	5.548	6.7705	8.0375	0.222015	0.524254	0.776119	0.966418	lehmus
3983	48641.48	19424.6	10.298	6.0303	5.0705	5.9815	7.382	8.938	0.210432	0.507194	0.760791	0.933453	lehmus
3984	48640.47	19419.02	9.646	6.468135	5.5372	6.404	7.2162	8.541	0.00703	0.172232	0.465729	0.72232	lehmus
3985	48640.18	19414.36	10.999	6.96408	5.4828	7.222	8.0336	9.5754	0.11462	0.354386	0.660819	0.878363	lehmus
3986	48640.92	19406.22	13.111	6.82118	5.3523	6.2425	7.9505	10.0148	0.278409	0.632576	0.844697	0.945076	lehmus
3987	48568.52	19415.99	17.051	12.838512	11.648	13.623	14.926	15.9026	0.023626	0.140216	0.353364	0.706215	vaahtera
3988	48572.21	19425.14	17.305	12.096398	11.0132	13.982	15.3824	16.4718	0.169014	0.273642	0.37827	0.738431	vaahtera
3995	48505.83	19424.77	14.332	9.402848	7.6994	9.353	11.1548	12.8694	0.041746	0.244782	0.519924	0.798861	lehmus
3996	48506.93	19436.12	13.06	8.304136	6.585	8.3415	9.7667	11.046	0.011161	0.299107	0.5	0.765625	lehmus
3997	48508.04	19444.48	11.215	7.650356	6.4717	7.458	8.8159	10.1812	0.031609	0.318966	0.623563	0.908046	lehmus
3998	48509.09	19455.85	12.416	8.005457	6.9198	8.2225	8.8911	10.8117	0.034161	0.291925	0.630435	0.863354	lehmus
4000	48506.8	19475.33	11.748	5.799015	3.33	5.5195	7.5199	9.7853	0.424615	0.590769	0.795385	0.938462	lehmus
4001	51404.03	21231.78	12.618	6.373628	5.5699	6.11	6.775	7.459	0.098837	0.55814	0.94186	0.947674	lehmus
4002	51409.8	21224.55	8.801	5.835257	4.9112	5.755	6.6448	7.5958	0.061453	0.396648	0.703911	0.938547	lehmus
4018	51512.8	21106.51	9.67	6.11382	5.2205	6.0665	6.8376	8.1393	0.104	0.44	0.832	0.956	lehmus
4019	51517.65	21100.42	8.237	5.662805	5.175	5.665	6.01	6.875	0	0.044715	0.292683	0.715447	lehmus
4020	51522.31	21093.16	8.175	5.860676	5.3712	5.96	6.4368	7.0869	0.016484	0.17033	0.631868	0.945055	lehmus
4021	51526.05	21086.85	7.565	5.661502	5.215	5.69	6.007	6.832	0	0	0.089552	0.323383	lehmus
4023	51534.77	21074.01	8.555	6.284095	5.6468	6.406	6.8904	7.6202	0	0.034014	0.176871	0.421769	lehmus
4024	51539.44	21066.56	7.416	5.790769	5.397	5.8555	6.2274	6.7509	0	0.007692	0.084615	0.276923	lehmus
4025	51543.62	21060.1	6.182	4.51222	3.9412	4.498	5.0928	5.4348	0	0.033898	0.389831	0.59322	lehmus
4026	51546.34	21052.87	7.908	5.392514	4.6827	5.33	5.9831	7.1863	0.035714	0.178571	0.485714	0.757143	lehmus
4027	51550.8	21045.75	8.662	5.658326	4.9846	5.508	6.3847	7.2917	0.069767	0.412791	0.732558	0.97093	lehmus
4028	51554.17	21038.54	7.623	4.993939	4.231	4.871	5.334	6.872	0.030534	0.305344	0.603053	0.816794	lehmus
4029	51557.69	21031.61	7.759	5.371728	4.913	5.481	5.875	6.544	0.019868	0.245033	0.668874	0.953642	lehmus
4030	51561.46	21025.07	8.614	5.478368	4.6976	5.486	6.286	7.0098	0.067485	0.331288	0.595092	0.883436	lehmus
4031	51564.65	21017.36	8.277	5.056336	4.2271	5.0165	5.6762	6.8301	0.172131	0.540984	0.852459	0.967213	lehmus
4032	51581.67	20974.19	8.996	6.108165	5.4173	6.12	6.7295	7.6583	0.015748	0.23622	0.61811	0.901575	lehmus
4033	51594.73	20937.23	6.831	5.003938	4.4793	4.986	5.4461	6.3039	0	0.071429	0.285714	0.598214	lehmus
4034	51597.02	20928.95	7.95	5.527387	4.826	5.4	6.106	7.114	0.005525	0.171271	0.436464	0.718232	lehmus
4035	50803.04	20668.51	11.929	7.881925	7.011	7.793	8.5252	10.7744	0.020086	0.245337	0.69297	0.84792	lehmus
4036	50812.75	20667.5	9.947	6.857107	6.3095	6.859	7.5372	9.1238	0.027473	0.225275	0.57967	0.840659	lehmus
4037	50821.14	20665.63	12.444	8.967393	8.2868	9.266	10.1159	11.1594	0.013699	0.239726	0.394977	0.853881	lehmus
4039	50826.55	20687.68	14.03	9.182918	7.9124	8.768	10.5507	12.048	0.01462	0.245614	0.666667	0.929825	lehmus
4043	50831.46	20722.18	12.612	8.269176	7.004	8.206	9.226	11.194	0.023622	0.330709	0.716535	0.91601	lehmus
4044	50833.66	20730.58	13.774	9.479258	8.5912	9.538	11.2346	12.6642	0.078484	0.219215	0.533153	0.853857	lehmus
4045	50831.1	20738.55	16.427	8.911909	7.4754	9.951	11.3402	13.7317	0.274627	0.391045	0.762687	0.946269	lehmus
4046	50831.48	20744.71	12.33	7.267554	5.5247	8.0915	9.1626	10.8471	0.28777	0.356115	0.730216	0.935252	lehmus
4049	50831.3	20770.32	14.739	10.056994	8.8626	9.999	11.3658	13.1022	0.018405	0.237219	0.619632	0.920245	lehmus
4050	50833.22	20778.34	12.614	8.988554	8.168	9.192	10.0335	11.1155	0.012876	0.150215	0.482833	0.907725	lehmus
4051	50833.16	20787.7	13.119	8.973592	7.4154	8.383	10.533	11.7186	0	0.018868	0.275472	0.543396	lehmus
4052	50833.93	20795.49	15.714	11.494651	10.759	11.639	12.5536	13.94	0.010883	0.041112	0.168077	0.568319	lehmus
4053	50833.42	20802.84	16.462	12.058945	11.399	12.285	12.839	14.1748	0	0.017467	0.110626	0.425036	lehmus
4054	50834.18	20810.3	20.26	14.923053	13.3743	14.9455	17.1104	18.2624	0.006289	0.018868	0.257862	0.562893	lehmus
4055	50834.29	20820.66	15.085	10.002128	8.425	10.408	12.3635	13.5645	0.123894	0.300885	0.553097	0.89823	lehmus
4058	50834.92	20845.95	13.136	8.527685	7.0672	8.263	9.4062	11.4158	0.003643	0.12204	0.489982	0.741348	lehmus
4059	50833.74	20851.85	13.178	9.740486	8.8972	9.929	10.7014	11.7344	0.004479	0.023516	0.238522	0.600224	lehmus
4061	50854.77	20864.34	17.245	12.189746	10.1328	12.812	14.7582	16.089	0.046444	0.25254	0.477504	0.788099	lehmus
4062	50854.48	20857.33	18.476	12.725327	10.6582	13.266	15.1706	16.9032	0.063492	0.271062	0.528694	0.8779	lehmus
4063	50854.61	20848.98	18.6	12.715795	10.0692	13.482	15.2342	16.6832	0.033923	0.30826	0.492625	0.90118	lehmus
4065	50855.47	20832.04	18.28	11.590726	9.109	11.321	13.8786	16.5442	0.087028	0.320197	0.64532	0.811166	lehmus
4067	50854.55	20817.13	18.566	12.801747	10.39	13.0675	15.128	17.374	0.005618	0.109551	0.356742	0.547753	lehmus
4068	50853.29	20809.66	16.403	12.152656	11.0761	12.0055	13.8	15.1046	0.004651	0.046512	0.169767	0.532558	lehmus
4070	50851.52	20793.73	16.871	11.918905	10.8165	11.6725	13.661	15.6245	0	0.050595	0.258929	0.625	lehmus
4072	50852.93	20777.24	17.912	11.934792	10.3884	12.1695	13.9068	15.7473	0.064151	0.235849	0.598742	0.911321	lehmus
4077	50852.42	20737.93	13.333	8.530391	7.143	8.488	9.76	11.413	0.007117	0.284698	0.604982	0.864769	lehmus
4079	50836.72	20887.16	17.74	11.423096	9.7788	11.745	12.9584	15.0106	0.024776	0.239504	0.538885	0.887818	lehmus
4080	50835.18	20895.96	11.81	8.304075	7.2791	8.151	8.7919	10.8967	0.003106	0.046584	0.388199	0.779503	lehmus
4081	50834.9	20904.2	13.438	8.580417	7.2634	8.458	9.6272	11.2176	0.004959	0.266116	0.601653	0.895868	lehmus
4082	50835.06	20913.33	13.111	8.874222	7.1443	8.5935	10.5322	12.063	0.021531	0.330144	0.552632	0.84689	lehmus
4083	50835.49	20921.68	13.624	8.463529	7.1365	8.2845	9.794	11.7201	0.081579	0.426316	0.742105	0.973684	lehmus
4085	50836.26	20938.38	10.758	6.60734	5.8336	6.3985	7.1018	9.5697	0.046667	0.32	0.766667	0.893333	lehmus
4087	50836.8	20958.1	12.138	9.053889	8.2442	9.014	9.9054	11.3286	0.007112	0.092461	0.489331	0.870555	lehmus
4088	50859.01	20962.48	16.095	12.166725	11.3832	12.62	13.6623	14.8012	0.002683	0.063506	0.175313	0.447227	lehmus
4090	50857.95	20946.32	13.629	10.404623	9.4812	10.639	11.8958	12.8772	0.017687	0.107483	0.363265	0.745578	lehmus
4092	50856.34	20926.6	9.742	6.645683	5.3354	6.6875	7.7735	8.4992	0	0.158537	0.402439	0.609756	lehmus
4093	50857.85	20917.81	12.67	9.825591	8.6586	11.291	11.816	12.15	0.066098	0.21322	0.351812	0.477612	lehmus
4094	50856.15	20909.78	15.133	10.629927	9.4086	11.569	12.1711	13.2759	0.055205	0.156151	0.452681	0.908517	lehmus
4095	50858.04	20900.88	15.885	10.788548	9.0412	11.5955	12.544	14.3476	0.079341	0.275449	0.488024	0.887725	lehmus
4096	50855.63	20892.75	11.672	7.386025	6.1868	7.446	8.2133	9.7429	0.010593	0.254237	0.510593	0.834746	lehmus
4098	50858.92	21001.12	13.207	9.451198	8.6438	9.664	10.5446	11.4358	0	0.066478	0.219236	0.520509	lehmus
4099	50869.2	21014.71	22.791	8.956953	7.173	9.383	10.987	13.136	0.381436	0.833145	0.972191	0.984968	lehmus
4100	50855.7	21020.27	16.005	11.300973	9.7406	11.307	12.7394	14.7867	0.005666	0.153683	0.508499	0.84915	lehmus
4103	50842.8	21056.22	11.437	7.833649	6.5812	8.013	8.906	10.403	0.037681	0.298551	0.582609	0.878261	lehmus
4105	50835.91	21071.81	12.305	9.154798	8.3097	9.4735	10.4312	11.5019	0.009363	0.146067	0.368914	0.73221	lehmus
4106	50832.22	21077.6	8.981	6.502354	5.7092	6.441	7.2949	7.9701	0	0.017544	0.307018	0.585965	lehmus
4107	50834.34	21087.63	18.49	7.708791	6.586	7.764	8.5395	9.186	0.320331	0.975177	0.984634	0.984634	lehmus
4108	50826.95	21092.18	10.34	7.944744	7.095	8.101	9.19	9.7392	0.009132	0.164384	0.378995	0.707763	lehmus
4109	50826.61	21096.98	10.654	5.98934	5.5295	5.926	6.29	6.8065	0.00266	0.244681	0.882979	0.965426	lehmus
4111	50816.75	21116.9	11.245	8.165648	7.4754	8.03	8.9994	9.9728	0.003976	0.091451	0.526839	0.882704	lehmus
4114	50805.98	21141.39	7.497	5.745313	5.3422	5.661	6.1642	6.8402	0	0	0.059701	0.19403	lehmus
4115	50802.69	21150.86	7.661	5.356722	4.6925	5.273	5.843	6.89	0.007937	0.31746	0.722222	0.896825	lehmus
4116	50799.14	21157.99	9.517	6.505507	5.6887	6.311	7.5446	8.6051	0.041045	0.261194	0.63806	0.843284	lehmus
4117	50796.99	21164.77	8.605	5.927712	5.156	5.786	6.6285	7.5305	0.020548	0.321918	0.643836	0.924658	lehmus
4118	50793.18	21172.34	7.075	4.631545	3.9866	4.591	5.2688	6.0938	0.127273	0.418182	0.727273	0.963636	lehmus
4119	50790.42	21180.02	8.917	6.318463	5.5796	6.382	6.9956	7.815	0.011299	0.101695	0.40678	0.740113	lehmus
4120	50789.98	21184.25	10.272	6.715772	5.9736	6.78	7.2682	8.7056	0.035088	0.178947	0.621053	0.887719	lehmus
4121	50761.37	21196.91	15.344	11.249485	10.1556	11.141	12.8475	14.3172	0.018581	0.109797	0.466216	0.75	lehmus
4122	50763.49	21188.9	13.813	9.904358	8.733	9.76	11.254	12.673	0.013769	0.106713	0.445783	0.738382	lehmus
4123	50766.41	21181.45	10.414	7.229179	6.3452	6.967	7.9259	9.4863	0.014925	0.201493	0.559701	0.820896	lehmus
4129	50789.79	21118.77	12.14	7.913668	7.1692	7.986	8.91	9.9248	0.053292	0.238245	0.655172	0.959248	lehmus
4130	50789.79	21118.77	12.14	7.913668	7.1692	7.986	8.91	9.9248	0.053292	0.238245	0.655172	0.959248	lehmus
4134	50819.05	21058.2	6.396	5.120303	4.6064	4.9695	5.5762	6.0893	0.007042	0.035211	0.521127	0.816901	lehmus
4135	50816.57	21051.09	11.287	7.131614	6.018	7.0155	8.294	10.0765	0.131663	0.448827	0.728678	0.941365	lehmus
4137	50964.13	21088.42	7.652	5.546902	5.04	5.515	6.3298	6.9846	0.057143	0.138776	0.506122	0.742857	vaahtera
4139	50968.11	21101.03	9.883	6.543313	5.8547	6.79	7.4079	8.3589	0.096302	0.283513	0.61094	0.939137	vaahtera
4141	50974.71	21148.24	13.251	9.026598	7.8076	9.264	10.658	12.07	0.070255	0.258924	0.521246	0.824929	vaahtera
4142	50972.36	21152.68	10.896	8.87582	8.4385	9.2785	9.8545	10.3885	0.008772	0.017544	0.162281	0.302632	vaahtera
4143	49448.11	20996.68	9.818	6.311167	5.234	5.97	7.3022	8.6104	0.053628	0.470032	0.709779	0.914826	vaahtera
4144	50970.62	21164.83	10.563	7.852641	7.3494	8.115	8.7236	9.4706	0.017544	0.142415	0.467492	0.917441	vaahtera
4147	50969.84	21177.08	9.376	6.747757	5.7973	7.0245	7.7888	8.5689	0.044503	0.280105	0.526178	0.905759	vaahtera
4148	50967.76	21197.68	13.485	9.637231	8.2917	9.754	11.1725	12.6402	0.014742	0.120393	0.341523	0.617936	vaahtera
4149	50967.31	21199.8	13.476	9.404879	8.5728	9.386	10.2964	12.1732	0.012442	0.11042	0.365474	0.751166	vaahtera
4152	49439.45	21001.12	10.527	6.529458	5.6074	6.6695	7.6031	8.522	0.09507	0.355634	0.630282	0.933099	vaahtera
4154	49446	21002.24	10.944	7.018112	5.6689	6.8575	8.2072	9.9037	0.086124	0.327751	0.605263	0.794258	vaahtera
4158	50938.79	21281.75	17.298	11.771882	10.1162	12.582	14.2216	15.9988	0.132089	0.282843	0.507538	0.867911	vaahtera
4159	50939.3	21288.54	15.298	10.904923	9.0992	11.949	13.18	14.0742	0.051071	0.257002	0.411862	0.720758	vaahtera
4162	50933.12	21302.23	13.289	9.228789	7.8445	9.564	11.0142	11.9324	0.055319	0.23617	0.455319	0.751064	vaahtera
4163	50929.34	21309.58	15.79	11.420778	10.15	11.706	13.304	14.5036	0.046632	0.150259	0.429016	0.78342	vaahtera
4164	50926.73	21312.82	15.685	12.205374	11.3238	13.11	13.874	14.7693	0.028037	0.129907	0.31215	0.771963	vaahtera
4168	50921.95	21321.94	14.324	10.522536	9.1191	10.938	12.0587	13.2673	0.022472	0.128277	0.438202	0.832397	vaahtera
4171	50916.49	21335.51	14.026	10.214168	9.1696	10.897	11.667	12.5952	0.047537	0.167675	0.388937	0.886776	vaahtera
4172	50919.4	21340.76	12.591	8.882122	7.5932	8.82	10.449	11.4618	0.025163	0.198509	0.518173	0.830382	vaahtera
4173	51653.52	21047.21	10.334	5.573115	4.8025	5.212	5.6559	9.58	0.208824	0.832353	0.891176	0.894118	lehmus
4174	51648.09	21039.08	8.401	5.817213	5.146	5.748	6.515	7.458	0.018613	0.162437	0.456853	0.732657	lehmus
4175	51642.99	21034.97	7.258	5.166004	4.593	5.197	5.7175	6.5315	0.042918	0.266094	0.607296	0.890558	lehmus
4176	51636.59	21029.17	8.46	6.060728	5.444	6.242	6.728	7.599	0.050736	0.243863	0.612111	0.944354	lehmus
4177	51631.26	21024.43	8.409	5.568954	4.8864	5.58	6.2338	7.0896	0.037483	0.273092	0.606426	0.88755	lehmus
4178	51625.22	21020.04	7.198	5.447863	5.0864	5.56	6.0118	6.4455	0.023504	0.147436	0.497863	0.933761	lehmus
4180	51610.74	20972.12	10.243	6.423956	5.6305	6.4535	7.1528	8.3258	0.08396	0.370927	0.754386	0.974937	lehmus
4184	51625.95	20930.49	8.583	5.753186	4.9796	5.7095	6.532	7.3504	0.043011	0.304659	0.623656	0.915771	lehmus
4185	51627.31	20922.52	7.45	5.264731	4.7768	5.24	5.7872	6.6352	0.025761	0.166276	0.447307	0.75644	lehmus
4186	51606.31	20899.85	8.221	5.857961	5.333	5.898	6.388	7.17	0	0.051095	0.255474	0.600973	lehmus
4209	51602.49	20659.2	6.004	4.618314	4.2405	4.6605	5.105	5.483	0.025424	0.186441	0.521186	0.898305	lehmus
4210	51595.42	20656.56	44.364	28.332079	16.055	41.668	41.8156	42.7896	0.285714	0.417582	0.446154	0.446154	lehmus
4211	51596.75	20625.39	6.376	4.946198	4.5356	4.888	5.4148	5.8008	0	0.00565	0.129944	0.389831	lehmus
4212	51594.38	20618.04	5.327	4.067469	3.7408	4.041	4.3078	4.7088	0	0.020408	0.163265	0.489796	lehmus
4213	51593.72	20610.04	7.801	5.400268	4.8978	5.395	5.9586	6.4908	0	0.079872	0.332268	0.654952	lehmus
4214	48909.09	21197.6	11.718	7.717857	6.589	7.759	9.1942	10.6478	0.097245	0.316045	0.638574	0.878444	vaahtera
4215	48913.11	21187.47	11.06	7.24973	6.4421	7.3385	8.2737	9.3478	0.071429	0.282913	0.659664	0.977591	vaahtera
4216	48912.76	21182	9.139	6.839607	6.2514	7.2565	7.8786	8.42	0	0.14878	0.231707	0.412195	vaahtera
4217	48915.03	21175.21	10.68	7.640765	6.8164	8.2605	9.0968	9.7781	0.036082	0.242268	0.32732	0.561856	vaahtera
4218	48916.71	21170.09	9.565	6.130591	5.3287	6.122	7.0658	8.0687	0.126246	0.416944	0.760797	0.973422	vaahtera
4219	48915.84	21162.64	8.52	6.281279	5.8094	6.449	7.0696	7.6058	0.028192	0.162521	0.381426	0.737977	vaahtera
4220	48920.44	21155.28	12.412	7.25472	6.6274	7.458	8.2516	8.827	0.11898	0.331445	0.86119	0.966006	vaahtera
4221	48923.15	21145.37	8.296	6.20659	5.7221	6.1105	6.8095	7.4921	0	0.040984	0.188525	0.528689	vaahtera
4222	48924.57	21137.93	8.805	6.489706	5.396	6.877	7.4336	8.1174	0.036364	0.193388	0.340496	0.656198	vaahtera
4223	48926.42	21124.89	12.586	7.550621	6.7503	7.861	8.7392	9.2704	0.098214	0.368622	0.928571	0.998724	vaahtera
4225	48925.58	21107.51	9.457	7.40447	6.9532	7.636	8.0284	8.535	0	0.014002	0.07818	0.256709	vaahtera
4226	48927.2	21094.81	12.785	6.36513	5.821	6.45	7.028	7.575	0.185185	0.811594	0.972625	0.995169	vaahtera
4227	48925.65	21088.57	8.747	6.449783	5.985	6.8525	7.2445	7.7585	0.04386	0.190789	0.429825	0.91886	vaahtera
4228	48925.72	21080.67	9.15	7.299279	7.074	7.6	8.0502	8.4827	0.005725	0.053435	0.14313	0.29771	vaahtera
4229	48924	21075.21	9.365	6.796715	6.2296	7.04	7.4896	8.2062	0.009452	0.10397	0.353497	0.767486	vaahtera
4230	48922.61	21067.54	12.725	7.037646	6.472	7.6265	7.9705	8.415	0.170863	0.381295	0.969424	0.98741	vaahtera
4231	48916.41	21051.93	7.965	6.095759	5.56	6.269	6.76	7.282	0.011742	0.072407	0.268102	0.569472	vaahtera
4232	48916.4	21049.37	8.773	6.578037	5.8024	6.85	7.5436	8.0124	0.007026	0.117096	0.316159	0.559719	vaahtera
